"Date and Time Run #8";"Time (s) Run #8";"Temperature 1, Ch 2 (°C) Run #8";"Temperature 2, Ch 2 (°C) Run #8";"Temperature 3, Ch 2 (°C) Run #8";"Temperature 1, Ch 1 (°C) Run #8";"Temperature 2, Ch 1 (°C) Run #8";"Temperature 3, Ch 1 (°C) Run #8"
05/08/2026 11:44:13 am;193,300;28,64;33,01;31,92;5,28;6,71;3,77
05/08/2026 11:44:13 am;193,350;28,64;33,01;31,92;5,28;6,71;3,76
05/08/2026 11:44:13 am;193,400;28,64;33,01;31,92;5,28;6,71;3,76
05/08/2026 11:44:13 am;193,450;28,64;33,01;31,92;5,28;6,71;3,76
05/08/2026 11:44:13 am;193,500;28,64;33,01;31,93;5,28;6,71;3,76
05/08/2026 11:44:13 am;193,550;28,64;33,00;31,93;5,28;6,72;3,75
05/08/2026 11:44:13 am;193,600;28,65;33,00;31,93;5,28;6,72;3,76
05/08/2026 11:44:13 am;193,650;28,65;33,00;31,93;5,28;6,72;3,75
05/08/2026 11:44:13 am;193,700;28,64;33,00;31,94;5,28;6,72;3,75
05/08/2026 11:44:13 am;193,750;28,65;33,00;31,94;5,28;6,72;3,75
05/08/2026 11:44:13 am;193,800;28,65;32,99;31,94;5,28;6,73;3,75
05/08/2026 11:44:13 am;193,850;28,65;32,99;31,94;5,28;6,73;3,74
05/08/2026 11:44:13 am;193,900;28,65;32,99;31,94;5,28;6,73;3,75
05/08/2026 11:44:13 am;193,950;28,65;32,99;31,95;5,28;6,74;3,74
05/08/2026 11:44:14 am;194,000;28,65;32,99;31,95;5,28;6,74;3,74
05/08/2026 11:44:14 am;194,050;28,65;32,99;31,95;5,28;6,74;3,74
05/08/2026 11:44:14 am;194,100;28,65;32,98;31,95;5,28;6,74;3,74
05/08/2026 11:44:14 am;194,150;28,65;32,98;31,96;5,28;6,74;3,74
05/08/2026 11:44:14 am;194,200;28,65;32,98;31,96;5,28;6,75;3,73
05/08/2026 11:44:14 am;194,250;28,65;32,97;31,96;5,28;6,75;3,73
05/08/2026 11:44:14 am;194,300;28,65;32,97;31,96;5,28;6,75;3,73
05/08/2026 11:44:14 am;194,350;28,66;32,97;31,97;5,28;6,75;3,73
05/08/2026 11:44:14 am;194,400;28,66;32,97;31,97;5,28;6,75;3,73
05/08/2026 11:44:14 am;194,450;28,66;32,97;31,97;5,28;6,76;3,72
05/08/2026 11:44:14 am;194,500;28,66;32,96;31,98;5,28;6,76;3,72
05/08/2026 11:44:14 am;194,550;28,66;32,96;31,98;5,28;6,76;3,72
05/08/2026 11:44:14 am;194,600;28,66;32,96;31,98;5,28;6,76;3,72
05/08/2026 11:44:14 am;194,650;28,66;32,96;31,98;5,28;6,76;3,72
05/08/2026 11:44:14 am;194,700;28,66;32,96;31,99;5,28;6,76;3,72
05/08/2026 11:44:14 am;194,750;28,66;32,95;31,99;5,28;6,76;3,71
05/08/2026 11:44:14 am;194,800;28,66;32,95;31,99;5,28;6,77;3,72
05/08/2026 11:44:14 am;194,850;28,66;32,95;32,00;5,28;6,76;3,71
05/08/2026 11:44:14 am;194,900;28,66;32,95;32,00;5,28;6,77;3,72
05/08/2026 11:44:14 am;194,950;28,66;32,95;32,00;5,28;6,76;3,72
05/08/2026 11:44:15 am;195,000;28,66;32,95;32,01;5,28;6,77;3,71
05/08/2026 11:44:15 am;195,050;28,66;32,94;32,01;5,28;6,77;3,71
05/08/2026 11:44:15 am;195,100;28,66;32,94;32,01;5,27;6,77;3,71
05/08/2026 11:44:15 am;195,150;28,67;32,94;32,02;5,28;6,77;3,71
05/08/2026 11:44:15 am;195,200;28,67;32,94;32,02;5,28;6,77;3,71
05/08/2026 11:44:15 am;195,250;28,67;32,94;32,02;5,28;6,77;3,71
05/08/2026 11:44:15 am;195,300;28,67;32,94;32,02;5,28;6,78;3,70
05/08/2026 11:44:15 am;195,350;28,67;32,93;32,02;5,28;6,78;3,70
05/08/2026 11:44:15 am;195,400;28,67;32,93;32,03;5,28;6,78;3,70
05/08/2026 11:44:15 am;195,450;28,67;32,93;32,03;5,28;6,78;3,70
05/08/2026 11:44:15 am;195,500;28,67;32,93;32,03;5,28;6,78;3,70
05/08/2026 11:44:15 am;195,550;28,67;32,93;32,03;5,28;6,78;3,70
05/08/2026 11:44:15 am;195,600;28,67;32,93;32,04;5,27;6,78;3,70
05/08/2026 11:44:15 am;195,650;28,67;32,93;32,04;5,28;6,79;3,70
05/08/2026 11:44:15 am;195,700;28,68;32,93;32,04;5,28;6,79;3,69
05/08/2026 11:44:15 am;195,750;28,67;32,93;32,04;5,28;6,78;3,69
05/08/2026 11:44:15 am;195,800;28,68;32,92;32,04;5,28;6,79;3,69
05/08/2026 11:44:15 am;195,850;28,67;32,92;32,04;5,28;6,79;3,69
05/08/2026 11:44:15 am;195,900;28,68;32,92;32,04;5,28;6,79;3,69
05/08/2026 11:44:15 am;195,950;28,68;32,92;32,04;5,28;6,79;3,69
05/08/2026 11:44:16 am;196,000;28,68;32,92;32,04;5,28;6,80;3,68
05/08/2026 11:44:16 am;196,050;28,68;32,92;32,04;5,28;6,80;3,69
05/08/2026 11:44:16 am;196,100;28,68;32,92;32,05;5,27;6,80;3,68
05/08/2026 11:44:16 am;196,150;28,68;32,92;32,05;5,28;6,81;3,68
05/08/2026 11:44:16 am;196,200;28,68;32,92;32,05;5,27;6,81;3,68
05/08/2026 11:44:16 am;196,250;28,68;32,92;32,05;5,28;6,81;3,67
05/08/2026 11:44:16 am;196,300;28,68;32,92;32,05;5,28;6,81;3,67
05/08/2026 11:44:16 am;196,350;28,68;32,92;32,05;5,28;6,82;3,67
05/08/2026 11:44:16 am;196,400;28,68;32,92;32,05;5,28;6,82;3,67
05/08/2026 11:44:16 am;196,450;28,68;32,92;32,05;5,28;6,83;3,66
05/08/2026 11:44:16 am;196,500;28,68;32,92;32,05;5,28;6,83;3,66
05/08/2026 11:44:16 am;196,550;28,68;32,92;32,06;5,27;6,83;3,66
05/08/2026 11:44:16 am;196,600;28,68;32,91;32,06;5,27;6,84;3,65
05/08/2026 11:44:16 am;196,650;28,69;32,92;32,06;5,28;6,84;3,65
05/08/2026 11:44:16 am;196,700;28,69;32,92;32,06;5,27;6,84;3,65
05/08/2026 11:44:16 am;196,750;28,69;32,92;32,06;5,27;6,85;3,65
05/08/2026 11:44:16 am;196,800;28,69;32,92;32,06;5,27;6,85;3,64
05/08/2026 11:44:16 am;196,850;28,69;32,92;32,07;5,28;6,85;3,64
05/08/2026 11:44:16 am;196,900;28,69;32,91;32,07;5,27;6,86;3,64
05/08/2026 11:44:16 am;196,950;28,69;32,92;32,07;5,27;6,86;3,64
05/08/2026 11:44:17 am;197,000;28,69;32,91;32,07;5,27;6,86;3,63
05/08/2026 11:44:17 am;197,050;28,69;32,91;32,07;5,27;6,86;3,63
05/08/2026 11:44:17 am;197,100;28,69;32,91;32,08;5,27;6,87;3,63
05/08/2026 11:44:17 am;197,150;28,69;32,91;32,08;5,27;6,87;3,62
05/08/2026 11:44:17 am;197,200;28,69;32,91;32,08;5,27;6,88;3,62
05/08/2026 11:44:17 am;197,250;28,70;32,90;32,08;5,27;6,88;3,61
05/08/2026 11:44:17 am;197,300;28,70;32,90;32,09;5,27;6,88;3,62
05/08/2026 11:44:17 am;197,350;28,70;32,90;32,09;5,27;6,89;3,61
05/08/2026 11:44:17 am;197,400;28,70;32,90;32,09;5,27;6,89;3,61
05/08/2026 11:44:17 am;197,450;28,70;32,89;32,10;5,27;6,89;3,61
05/08/2026 11:44:17 am;197,500;28,70;32,89;32,10;5,27;6,90;3,61
05/08/2026 11:44:17 am;197,550;28,70;32,89;32,10;5,27;6,90;3,60
05/08/2026 11:44:17 am;197,600;28,70;32,88;32,10;5,27;6,90;3,60
05/08/2026 11:44:17 am;197,650;28,70;32,87;32,11;5,27;6,91;3,60
05/08/2026 11:44:17 am;197,700;28,70;32,87;32,11;5,27;6,91;3,59
05/08/2026 11:44:17 am;197,750;28,70;32,87;32,11;5,27;6,92;3,59
05/08/2026 11:44:17 am;197,800;28,70;32,86;32,12;5,27;6,92;3,59
05/08/2026 11:44:17 am;197,850;28,70;32,85;32,12;5,28;6,93;3,59
05/08/2026 11:44:17 am;197,900;28,70;32,85;32,13;5,27;6,94;3,59
05/08/2026 11:44:17 am;197,950;28,70;32,84;32,13;5,27;6,94;3,58
05/08/2026 11:44:18 am;198,000;28,70;32,84;32,13;5,27;6,95;3,58
05/08/2026 11:44:18 am;198,050;28,70;32,83;32,13;5,27;6,95;3,58
05/08/2026 11:44:18 am;198,100;28,71;32,82;32,14;5,27;6,96;3,58
05/08/2026 11:44:18 am;198,150;28,71;32,82;32,14;5,27;6,97;3,58
05/08/2026 11:44:18 am;198,200;28,71;32,81;32,15;5,27;6,97;3,57
05/08/2026 11:44:18 am;198,250;28,71;32,80;32,15;5,27;6,97;3,57
05/08/2026 11:44:18 am;198,300;28,71;32,80;32,15;5,27;6,98;3,57
05/08/2026 11:44:18 am;198,350;28,71;32,79;32,16;5,27;6,99;3,58
05/08/2026 11:44:18 am;198,400;28,71;32,79;32,16;5,27;6,99;3,58
05/08/2026 11:44:18 am;198,450;28,71;32,78;32,16;5,27;6,99;3,58
05/08/2026 11:44:18 am;198,500;28,71;32,77;32,17;5,27;6,99;3,58
05/08/2026 11:44:18 am;198,550;28,71;32,77;32,17;5,27;6,99;3,58
05/08/2026 11:44:18 am;198,600;28,71;32,76;32,17;5,27;6,99;3,58
05/08/2026 11:44:18 am;198,650;28,71;32,76;32,18;5,27;7,00;3,59
05/08/2026 11:44:18 am;198,700;28,71;32,75;32,18;5,27;7,00;3,59
05/08/2026 11:44:18 am;198,750;28,71;32,75;32,19;5,27;7,00;3,60
05/08/2026 11:44:18 am;198,800;28,72;32,74;32,19;5,27;6,99;3,60
05/08/2026 11:44:18 am;198,850;28,72;32,74;32,19;5,27;6,99;3,60
05/08/2026 11:44:18 am;198,900;28,72;32,73;32,19;5,27;6,99;3,60
05/08/2026 11:44:18 am;198,950;28,72;32,73;32,20;5,27;6,99;3,61
05/08/2026 11:44:19 am;199,000;28,72;32,73;32,20;5,27;6,99;3,61
05/08/2026 11:44:19 am;199,050;28,72;32,72;32,20;5,27;6,99;3,61
05/08/2026 11:44:19 am;199,100;28,72;32,72;32,20;5,27;6,99;3,62
05/08/2026 11:44:19 am;199,150;28,72;32,72;32,21;5,27;6,99;3,62
05/08/2026 11:44:19 am;199,200;28,72;32,71;32,21;5,27;6,99;3,62
05/08/2026 11:44:19 am;199,250;28,72;32,71;32,21;5,27;6,98;3,62
05/08/2026 11:44:19 am;199,300;28,72;32,71;32,22;5,27;6,98;3,63
05/08/2026 11:44:19 am;199,350;28,72;32,71;32,22;5,27;6,98;3,63
05/08/2026 11:44:19 am;199,400;28,72;32,70;32,23;5,27;6,98;3,63
05/08/2026 11:44:19 am;199,450;28,73;32,70;32,23;5,26;6,98;3,63
05/08/2026 11:44:19 am;199,500;28,73;32,70;32,23;5,27;6,97;3,64
05/08/2026 11:44:19 am;199,550;28,73;32,70;32,23;5,27;6,97;3,64
05/08/2026 11:44:19 am;199,600;28,73;32,70;32,23;5,27;6,97;3,64
05/08/2026 11:44:19 am;199,650;28,73;32,70;32,23;5,27;6,96;3,64
05/08/2026 11:44:19 am;199,700;28,73;32,69;32,24;5,27;6,95;3,65
05/08/2026 11:44:19 am;199,750;28,73;32,69;32,24;5,27;6,95;3,65
05/08/2026 11:44:19 am;199,800;28,73;32,69;32,23;5,27;6,94;3,65
05/08/2026 11:44:19 am;199,850;28,73;32,69;32,23;5,26;6,94;3,66
05/08/2026 11:44:19 am;199,900;28,73;32,69;32,23;5,27;6,94;3,66
05/08/2026 11:44:19 am;199,950;28,73;32,69;32,23;5,27;6,93;3,67
05/08/2026 11:44:20 am;200,000;28,73;32,69;32,23;5,27;6,92;3,67
05/08/2026 11:44:20 am;200,050;28,73;32,68;32,23;5,27;6,92;3,67
05/08/2026 11:44:20 am;200,100;28,73;32,69;32,22;5,27;6,91;3,68
05/08/2026 11:44:20 am;200,150;28,73;32,69;32,22;5,27;6,90;3,68
05/08/2026 11:44:20 am;200,200;28,73;32,68;32,22;5,27;6,90;3,69
05/08/2026 11:44:20 am;200,250;28,73;32,68;32,21;5,27;6,90;3,69
05/08/2026 11:44:20 am;200,300;28,73;32,68;32,21;5,27;6,89;3,70
05/08/2026 11:44:20 am;200,350;28,73;32,68;32,20;5,26;6,89;3,70
05/08/2026 11:44:20 am;200,400;28,74;32,68;32,20;5,27;6,88;3,71
05/08/2026 11:44:20 am;200,450;28,74;32,68;32,20;5,27;6,88;3,71
05/08/2026 11:44:20 am;200,500;28,74;32,68;32,19;5,27;6,87;3,71
05/08/2026 11:44:20 am;200,550;28,74;32,69;32,19;5,27;6,86;3,71
05/08/2026 11:44:20 am;200,600;28,74;32,69;32,18;5,26;6,86;3,72
05/08/2026 11:44:20 am;200,650;28,74;32,69;32,17;5,27;6,85;3,72
05/08/2026 11:44:20 am;200,700;28,74;32,69;32,17;5,26;6,85;3,72
05/08/2026 11:44:20 am;200,750;28,74;32,69;32,17;5,26;6,84;3,72
05/08/2026 11:44:20 am;200,800;28,74;32,69;32,16;5,27;6,84;3,72
05/08/2026 11:44:20 am;200,850;28,74;32,70;32,16;5,26;6,84;3,72
05/08/2026 11:44:20 am;200,900;28,74;32,70;32,15;5,27;6,83;3,73
05/08/2026 11:44:20 am;200,950;28,75;32,70;32,15;5,26;6,83;3,73
05/08/2026 11:44:21 am;201,000;28,75;32,70;32,15;5,26;6,82;3,73
05/08/2026 11:44:21 am;201,050;28,75;32,71;32,15;5,26;6,82;3,73
05/08/2026 11:44:21 am;201,100;28,75;32,71;32,14;5,26;6,81;3,73
05/08/2026 11:44:21 am;201,150;28,75;32,72;32,14;5,26;6,80;3,73
05/08/2026 11:44:21 am;201,200;28,75;32,72;32,13;5,26;6,81;3,73
05/08/2026 11:44:21 am;201,250;28,75;32,72;32,13;5,26;6,80;3,73
05/08/2026 11:44:21 am;201,300;28,75;32,73;32,13;5,26;6,80;3,73
05/08/2026 11:44:21 am;201,350;28,75;32,73;32,13;5,26;6,79;3,73
05/08/2026 11:44:21 am;201,400;28,75;32,74;32,13;5,26;6,79;3,73
05/08/2026 11:44:21 am;201,450;28,75;32,75;32,12;5,26;6,79;3,73
05/08/2026 11:44:21 am;201,500;28,75;32,75;32,12;5,26;6,78;3,73
05/08/2026 11:44:21 am;201,550;28,75;32,76;32,12;5,26;6,78;3,73
05/08/2026 11:44:21 am;201,600;28,75;32,76;32,11;5,27;6,78;3,73
05/08/2026 11:44:21 am;201,650;28,75;32,77;32,11;5,26;6,77;3,73
05/08/2026 11:44:21 am;201,700;28,75;32,78;32,11;5,26;6,76;3,73
05/08/2026 11:44:21 am;201,750;28,75;32,79;32,11;5,26;6,76;3,74
05/08/2026 11:44:21 am;201,800;28,75;32,79;32,10;5,26;6,76;3,74
05/08/2026 11:44:21 am;201,850;28,76;32,80;32,10;5,26;6,75;3,74
05/08/2026 11:44:21 am;201,900;28,76;32,81;32,09;5,26;6,75;3,74
05/08/2026 11:44:21 am;201,950;28,76;32,82;32,09;5,26;6,75;3,74
05/08/2026 11:44:22 am;202,000;28,76;32,83;32,08;5,26;6,74;3,74
05/08/2026 11:44:22 am;202,050;28,76;32,84;32,08;5,26;6,73;3,74
05/08/2026 11:44:22 am;202,100;28,76;32,85;32,07;5,26;6,73;3,75
05/08/2026 11:44:22 am;202,150;28,76;32,86;32,06;5,26;6,73;3,75
05/08/2026 11:44:22 am;202,200;28,76;32,86;32,06;5,26;6,72;3,75
05/08/2026 11:44:22 am;202,250;28,76;32,87;32,05;5,26;6,71;3,76
05/08/2026 11:44:22 am;202,300;28,76;32,88;32,05;5,26;6,71;3,76
05/08/2026 11:44:22 am;202,350;28,76;32,89;32,04;5,26;6,71;3,76
05/08/2026 11:44:22 am;202,400;28,76;32,90;32,04;5,26;6,70;3,77
05/08/2026 11:44:22 am;202,450;28,76;32,91;32,03;5,26;6,69;3,77
05/08/2026 11:44:22 am;202,500;28,76;32,91;32,03;5,26;6,69;3,78
05/08/2026 11:44:22 am;202,550;28,76;32,92;32,03;5,26;6,69;3,78
05/08/2026 11:44:22 am;202,600;28,77;32,93;32,02;5,26;6,68;3,79
05/08/2026 11:44:22 am;202,650;28,77;32,94;32,02;5,26;6,68;3,80
05/08/2026 11:44:22 am;202,700;28,77;32,95;32,02;5,26;6,67;3,81
05/08/2026 11:44:22 am;202,750;28,77;32,95;32,02;5,26;6,67;3,82
05/08/2026 11:44:22 am;202,800;28,77;32,96;32,02;5,26;6,67;3,83
05/08/2026 11:44:22 am;202,850;28,77;32,97;32,02;5,26;6,66;3,83
05/08/2026 11:44:22 am;202,900;28,77;32,98;32,02;5,26;6,66;3,84
05/08/2026 11:44:22 am;202,950;28,77;32,98;32,02;5,26;6,65;3,85
05/08/2026 11:44:23 am;203,000;28,77;32,99;32,02;5,26;6,65;3,86
05/08/2026 11:44:23 am;203,050;28,78;32,99;32,02;5,26;6,65;3,87
05/08/2026 11:44:23 am;203,100;28,78;33,00;32,02;5,26;6,64;3,88
05/08/2026 11:44:23 am;203,150;28,78;33,00;32,02;5,26;6,64;3,89
05/08/2026 11:44:23 am;203,200;28,78;33,01;32,02;5,26;6,63;3,89
05/08/2026 11:44:23 am;203,250;28,78;33,02;32,02;5,26;6,62;3,90
05/08/2026 11:44:23 am;203,300;28,78;33,02;32,02;5,26;6,62;3,91
05/08/2026 11:44:23 am;203,350;28,78;33,02;32,02;5,26;6,62;3,91
05/08/2026 11:44:23 am;203,400;28,78;33,03;32,02;5,26;6,61;3,92
05/08/2026 11:44:23 am;203,450;28,78;33,03;32,02;5,26;6,61;3,92
05/08/2026 11:44:23 am;203,500;28,78;33,04;32,02;5,26;6,60;3,92
05/08/2026 11:44:23 am;203,550;28,78;33,04;32,02;5,26;6,60;3,93
05/08/2026 11:44:23 am;203,600;28,78;33,04;32,02;5,26;6,59;3,94
05/08/2026 11:44:23 am;203,650;28,78;33,05;32,02;5,26;6,59;3,94
05/08/2026 11:44:23 am;203,700;28,78;33,05;32,02;5,26;6,58;3,94
05/08/2026 11:44:23 am;203,750;28,79;33,06;32,03;5,26;6,57;3,94
05/08/2026 11:44:23 am;203,800;28,78;33,06;32,03;5,26;6,57;3,94
05/08/2026 11:44:23 am;203,850;28,79;33,07;32,03;5,26;6,57;3,94
05/08/2026 11:44:23 am;203,900;28,79;33,07;32,03;5,26;6,56;3,95
05/08/2026 11:44:23 am;203,950;28,79;33,07;32,03;5,26;6,56;3,95
05/08/2026 11:44:24 am;204,000;28,79;33,08;32,03;5,26;6,55;3,96
05/08/2026 11:44:24 am;204,050;28,79;33,08;32,03;5,26;6,55;3,96
05/08/2026 11:44:24 am;204,100;28,79;33,09;32,03;5,26;6,55;3,97
05/08/2026 11:44:24 am;204,150;28,79;33,09;32,04;5,26;6,54;3,97
05/08/2026 11:44:24 am;204,200;28,79;33,10;32,04;5,26;6,53;3,98
05/08/2026 11:44:24 am;204,250;28,79;33,10;32,04;5,26;6,53;3,98
05/08/2026 11:44:24 am;204,300;28,79;33,10;32,04;5,26;6,52;3,99
05/08/2026 11:44:24 am;204,350;28,79;33,11;32,04;5,25;6,52;3,99
05/08/2026 11:44:24 am;204,400;28,79;33,12;32,04;5,26;6,51;4,00
05/08/2026 11:44:24 am;204,450;28,79;33,12;32,05;5,25;6,50;4,01
05/08/2026 11:44:24 am;204,500;28,79;33,13;32,05;5,26;6,50;4,01
05/08/2026 11:44:24 am;204,550;28,79;33,13;32,05;5,26;6,50;4,01
05/08/2026 11:44:24 am;204,600;28,79;33,14;32,05;5,26;6,49;4,02
05/08/2026 11:44:24 am;204,650;28,79;33,14;32,05;5,26;6,48;4,02
05/08/2026 11:44:24 am;204,700;28,79;33,15;32,05;5,25;6,48;4,03
05/08/2026 11:44:24 am;204,750;28,79;33,15;32,05;5,26;6,47;4,03
05/08/2026 11:44:24 am;204,800;28,79;33,16;32,05;5,26;6,47;4,04
05/08/2026 11:44:24 am;204,850;28,79;33,16;32,05;5,25;6,46;4,05
05/08/2026 11:44:24 am;204,900;28,80;33,17;32,05;5,26;6,45;4,05
05/08/2026 11:44:24 am;204,950;28,80;33,17;32,05;5,26;6,45;4,06
05/08/2026 11:44:25 am;205,000;28,80;33,18;32,05;5,26;6,44;4,06
05/08/2026 11:44:25 am;205,050;28,80;33,18;32,05;5,26;6,43;4,07
05/08/2026 11:44:25 am;205,100;28,80;33,19;32,05;5,26;6,43;4,07
05/08/2026 11:44:25 am;205,150;28,80;33,20;32,05;5,26;6,43;4,08
05/08/2026 11:44:25 am;205,200;28,80;33,20;32,05;5,25;6,42;4,09
05/08/2026 11:44:25 am;205,250;28,80;33,21;32,05;5,26;6,42;4,09
05/08/2026 11:44:25 am;205,300;28,80;33,21;32,05;5,25;6,41;4,10
05/08/2026 11:44:25 am;205,350;28,80;33,22;32,05;5,26;6,40;4,10
05/08/2026 11:44:25 am;205,400;28,80;33,22;32,05;5,26;6,39;4,11
05/08/2026 11:44:25 am;205,450;28,80;33,23;32,04;5,25;6,39;4,12
05/08/2026 11:44:25 am;205,500;28,81;33,24;32,04;5,26;6,38;4,12
05/08/2026 11:44:25 am;205,550;28,80;33,24;32,04;5,25;6,38;4,13
05/08/2026 11:44:25 am;205,600;28,80;33,25;32,04;5,26;6,37;4,13
05/08/2026 11:44:25 am;205,650;28,81;33,26;32,04;5,25;6,36;4,13
05/08/2026 11:44:25 am;205,700;28,81;33,26;32,04;5,25;6,35;4,14
05/08/2026 11:44:25 am;205,750;28,81;33,27;32,04;5,25;6,34;4,15
05/08/2026 11:44:25 am;205,800;28,81;33,28;32,03;5,26;6,34;4,15
05/08/2026 11:44:25 am;205,850;28,81;33,28;32,03;5,25;6,34;4,16
05/08/2026 11:44:25 am;205,900;28,81;33,29;32,03;5,25;6,33;4,16
05/08/2026 11:44:25 am;205,950;28,81;33,29;32,03;5,25;6,32;4,16
05/08/2026 11:44:26 am;206,000;28,81;33,29;32,02;5,25;6,31;4,16
05/08/2026 11:44:26 am;206,050;28,81;33,30;32,02;5,25;6,31;4,16
05/08/2026 11:44:26 am;206,100;28,81;33,30;32,02;5,25;6,30;4,17
05/08/2026 11:44:26 am;206,150;28,81;33,30;32,02;5,26;6,29;4,17
05/08/2026 11:44:26 am;206,200;28,82;33,31;32,02;5,25;6,29;4,17
05/08/2026 11:44:26 am;206,250;28,81;33,31;32,02;5,25;6,28;4,17
05/08/2026 11:44:26 am;206,300;28,81;33,31;32,01;5,25;6,27;4,18
05/08/2026 11:44:26 am;206,350;28,82;33,31;32,01;5,25;6,26;4,18
05/08/2026 11:44:26 am;206,400;28,82;33,31;32,01;5,25;6,26;4,18
05/08/2026 11:44:26 am;206,450;28,81;33,31;32,01;5,25;6,25;4,18
05/08/2026 11:44:26 am;206,500;28,82;33,31;32,01;5,25;6,24;4,18
05/08/2026 11:44:26 am;206,550;28,82;33,31;32,00;5,25;6,24;4,18
05/08/2026 11:44:26 am;206,600;28,82;33,31;32,00;5,25;6,23;4,18
05/08/2026 11:44:26 am;206,650;28,82;33,31;32,00;5,25;6,22;4,18
05/08/2026 11:44:26 am;206,700;28,82;33,31;32,00;5,25;6,22;4,18
05/08/2026 11:44:26 am;206,750;28,82;33,30;32,00;5,26;6,21;4,18
05/08/2026 11:44:26 am;206,800;28,82;33,30;32,00;5,25;6,20;4,18
05/08/2026 11:44:26 am;206,850;28,82;33,30;31,99;5,25;6,20;4,18
05/08/2026 11:44:26 am;206,900;28,82;33,30;31,99;5,25;6,19;4,18
05/08/2026 11:44:26 am;206,950;28,82;33,29;31,99;5,25;6,18;4,18
05/08/2026 11:44:27 am;207,000;28,82;33,29;31,99;5,25;6,18;4,18
05/08/2026 11:44:27 am;207,050;28,82;33,29;31,99;5,25;6,17;4,18
05/08/2026 11:44:27 am;207,100;28,83;33,29;31,99;5,25;6,16;4,18
05/08/2026 11:44:27 am;207,150;28,83;33,28;31,98;5,25;6,16;4,17
05/08/2026 11:44:27 am;207,200;28,83;33,28;31,98;5,25;6,15;4,17
05/08/2026 11:44:27 am;207,250;28,83;33,28;31,98;5,25;6,15;4,17
05/08/2026 11:44:27 am;207,300;28,83;33,28;31,98;5,25;6,14;4,17
05/08/2026 11:44:27 am;207,350;28,83;33,27;31,98;5,25;6,13;4,16
05/08/2026 11:44:27 am;207,400;28,83;33,27;31,98;5,25;6,13;4,16
05/08/2026 11:44:27 am;207,450;28,83;33,27;31,98;5,25;6,12;4,16
05/08/2026 11:44:27 am;207,500;28,83;33,26;31,98;5,25;6,12;4,16
05/08/2026 11:44:27 am;207,550;28,83;33,26;31,98;5,25;6,11;4,15
05/08/2026 11:44:27 am;207,600;28,83;33,26;31,98;5,25;6,11;4,15
05/08/2026 11:44:27 am;207,650;28,83;33,26;31,98;5,25;6,10;4,15
05/08/2026 11:44:27 am;207,700;28,83;33,25;31,98;5,25;6,10;4,15
05/08/2026 11:44:27 am;207,750;28,83;33,25;31,98;5,25;6,10;4,15
05/08/2026 11:44:27 am;207,800;28,84;33,25;31,99;5,25;6,09;4,14
05/08/2026 11:44:27 am;207,850;28,83;33,25;31,99;5,25;6,08;4,14
05/08/2026 11:44:27 am;207,900;28,84;33,25;31,99;5,25;6,08;4,14
05/08/2026 11:44:27 am;207,950;28,84;33,24;31,99;5,25;6,08;4,13
05/08/2026 11:44:28 am;208,000;28,84;33,24;31,99;5,25;6,07;4,13
05/08/2026 11:44:28 am;208,050;28,84;33,24;31,99;5,25;6,07;4,13
05/08/2026 11:44:28 am;208,100;28,84;33,24;31,99;5,25;6,06;4,12
05/08/2026 11:44:28 am;208,150;28,84;33,24;31,99;5,25;6,06;4,12
05/08/2026 11:44:28 am;208,200;28,84;33,23;32,00;5,25;6,05;4,12
05/08/2026 11:44:28 am;208,250;28,84;33,23;32,00;5,25;6,05;4,12
05/08/2026 11:44:28 am;208,300;28,84;33,22;32,00;5,25;6,05;4,11
05/08/2026 11:44:28 am;208,350;28,84;33,22;32,00;5,25;6,05;4,11
05/08/2026 11:44:28 am;208,400;28,84;33,22;32,00;5,25;6,04;4,11
05/08/2026 11:44:28 am;208,450;28,84;33,21;32,01;5,25;6,04;4,10
05/08/2026 11:44:28 am;208,500;28,84;33,21;32,01;5,25;6,03;4,10
05/08/2026 11:44:28 am;208,550;28,84;33,21;32,01;5,25;6,04;4,09
05/08/2026 11:44:28 am;208,600;28,85;33,20;32,01;5,25;6,03;4,09
05/08/2026 11:44:28 am;208,650;28,84;33,20;32,01;5,25;6,03;4,09
05/08/2026 11:44:28 am;208,700;28,85;33,20;32,02;5,25;6,03;4,08
05/08/2026 11:44:28 am;208,750;28,85;33,19;32,02;5,25;6,02;4,08
05/08/2026 11:44:28 am;208,800;28,85;33,19;32,02;5,25;6,02;4,08
05/08/2026 11:44:28 am;208,850;28,85;33,19;32,03;5,25;6,02;4,08
05/08/2026 11:44:28 am;208,900;28,85;33,18;32,03;5,25;6,02;4,07
05/08/2026 11:44:28 am;208,950;28,85;33,19;32,03;5,25;6,01;4,06
05/08/2026 11:44:29 am;209,000;28,85;33,18;32,03;5,25;6,01;4,06
05/08/2026 11:44:29 am;209,050;28,85;33,18;32,03;5,24;6,01;4,06
05/08/2026 11:44:29 am;209,100;28,85;33,18;32,04;5,25;6,00;4,05
05/08/2026 11:44:29 am;209,150;28,85;33,18;32,04;5,25;6,01;4,04
05/08/2026 11:44:29 am;209,200;28,85;33,17;32,04;5,25;6,00;4,05
05/08/2026 11:44:29 am;209,250;28,85;33,17;32,04;5,25;6,00;4,04
05/08/2026 11:44:29 am;209,300;28,85;33,17;32,04;5,25;6,00;4,04
