"Date and Time Run #1";"Time (s) Run #1";"Temperature 1, Ch X1 (°C) Run #1";"Temperature 2, Ch X1 (°C) Run #1";"Temperature 3, Ch X1 (°C) Run #1";"Temperature 1, Ch 1 (°C) Run #1";"Temperature 2, Ch 1 (°C) Run #1";"Temperature 3, Ch 1 (°C) Run #1"
05/08/2026 10:33:02 am;35,950;19,43;28,66;26,74;18,27;13,77;17,43
05/08/2026 10:33:03 am;36,000;19,43;28,66;26,75;18,27;13,76;17,43
05/08/2026 10:33:03 am;36,050;19,43;28,66;26,76;18,27;13,76;17,43
05/08/2026 10:33:03 am;36,100;19,44;28,66;26,77;18,27;13,75;17,44
05/08/2026 10:33:03 am;36,150;19,44;28,67;26,77;18,27;13,75;17,44
05/08/2026 10:33:03 am;36,200;19,44;28,67;26,78;18,27;13,74;17,44
05/08/2026 10:33:03 am;36,250;19,44;28,67;26,79;18,27;13,74;17,44
05/08/2026 10:33:03 am;36,300;19,44;28,68;26,80;18,27;13,73;17,44
05/08/2026 10:33:03 am;36,350;19,44;28,68;26,80;18,27;13,73;17,44
05/08/2026 10:33:03 am;36,400;19,44;28,68;26,82;18,27;13,72;17,44
05/08/2026 10:33:03 am;36,450;19,44;28,68;26,82;18,27;13,72;17,45
05/08/2026 10:33:03 am;36,500;19,44;28,69;26,83;18,27;13,71;17,45
05/08/2026 10:33:03 am;36,550;19,44;28,69;26,84;18,27;13,71;17,45
05/08/2026 10:33:03 am;36,600;19,44;28,69;26,85;18,27;13,70;17,45
05/08/2026 10:33:03 am;36,650;19,44;28,69;26,86;18,27;13,70;17,46
05/08/2026 10:33:03 am;36,700;19,45;28,70;26,86;18,27;13,69;17,46
05/08/2026 10:33:03 am;36,750;19,45;28,70;26,87;18,27;13,69;17,46
05/08/2026 10:33:03 am;36,800;19,45;28,70;26,88;18,27;13,68;17,46
05/08/2026 10:33:03 am;36,850;19,45;28,70;26,89;18,27;13,68;17,46
05/08/2026 10:33:03 am;36,900;19,45;28,71;26,90;18,27;13,68;17,47
05/08/2026 10:33:03 am;36,950;19,45;28,71;26,90;18,27;13,67;17,47
05/08/2026 10:33:04 am;37,000;19,45;28,71;26,91;18,27;13,67;17,47
05/08/2026 10:33:04 am;37,050;19,45;28,72;26,92;18,27;13,66;17,47
05/08/2026 10:33:04 am;37,100;19,45;28,72;26,93;18,27;13,65;17,48
05/08/2026 10:33:04 am;37,150;19,45;28,73;26,94;18,27;13,65;17,48
05/08/2026 10:33:04 am;37,200;19,45;28,73;26,94;18,27;13,65;17,48
05/08/2026 10:33:04 am;37,250;19,46;28,73;26,95;18,27;13,64;17,48
05/08/2026 10:33:04 am;37,300;19,46;28,74;26,96;18,27;13,64;17,49
05/08/2026 10:33:04 am;37,350;19,46;28,74;26,97;18,27;13,63;17,49
05/08/2026 10:33:04 am;37,400;19,46;28,74;26,98;18,27;13,63;17,49
05/08/2026 10:33:04 am;37,450;19,46;28,75;26,98;18,27;13,62;17,49
05/08/2026 10:33:04 am;37,500;19,46;28,75;26,99;18,27;13,62;17,50
05/08/2026 10:33:04 am;37,550;19,46;28,75;27,00;18,27;13,61;17,50
05/08/2026 10:33:04 am;37,600;19,46;28,76;27,01;18,27;13,61;17,51
05/08/2026 10:33:04 am;37,650;19,46;28,76;27,01;18,27;13,60;17,51
05/08/2026 10:33:04 am;37,700;19,46;28,76;27,02;18,27;13,60;17,51
05/08/2026 10:33:04 am;37,750;19,46;28,76;27,03;18,27;13,60;17,51
05/08/2026 10:33:04 am;37,800;19,47;28,77;27,04;18,27;13,59;17,52
05/08/2026 10:33:04 am;37,850;19,47;28,78;27,04;18,27;13,59;17,52
05/08/2026 10:33:04 am;37,900;19,47;28,78;27,05;18,27;13,59;17,52
05/08/2026 10:33:04 am;37,950;19,47;28,79;27,06;18,27;13,58;17,52
05/08/2026 10:33:05 am;38,000;19,47;28,79;27,07;18,27;13,57;17,52
05/08/2026 10:33:05 am;38,050;19,47;28,79;27,07;18,27;13,57;17,53
05/08/2026 10:33:05 am;38,100;19,47;28,80;27,08;18,27;13,57;17,53
05/08/2026 10:33:05 am;38,150;19,47;28,80;27,09;18,27;13,56;17,53
05/08/2026 10:33:05 am;38,200;19,47;28,81;27,10;18,27;13,56;17,53
05/08/2026 10:33:05 am;38,250;19,47;28,81;27,10;18,27;13,55;17,53
05/08/2026 10:33:05 am;38,300;19,47;28,82;27,11;18,27;13,55;17,53
05/08/2026 10:33:05 am;38,350;19,48;28,82;27,11;18,27;13,55;17,54
05/08/2026 10:33:05 am;38,400;19,48;28,83;27,12;18,27;13,54;17,54
05/08/2026 10:33:05 am;38,450;19,48;28,84;27,13;18,27;13,54;17,54
05/08/2026 10:33:05 am;38,500;19,48;28,84;27,14;18,27;13,53;17,54
05/08/2026 10:33:05 am;38,550;19,48;28,85;27,14;18,27;13,53;17,54
05/08/2026 10:33:05 am;38,600;19,48;28,85;27,15;18,27;13,53;17,54
05/08/2026 10:33:05 am;38,650;19,48;28,86;27,16;18,27;13,52;17,54
05/08/2026 10:33:05 am;38,700;19,48;28,86;27,17;18,27;13,52;17,54
05/08/2026 10:33:05 am;38,750;19,48;28,87;27,17;18,27;13,52;17,55
05/08/2026 10:33:05 am;38,800;19,48;28,87;27,18;18,27;13,51;17,55
05/08/2026 10:33:05 am;38,850;19,48;28,88;27,19;18,27;13,51;17,55
05/08/2026 10:33:05 am;38,900;19,48;28,88;27,19;18,27;13,50;17,54
05/08/2026 10:33:05 am;38,950;19,48;28,89;27,20;18,27;13,50;17,55
05/08/2026 10:33:06 am;39,000;19,49;28,89;27,21;18,27;13,50;17,55
05/08/2026 10:33:06 am;39,050;19,49;28,90;27,21;18,27;13,50;17,55
05/08/2026 10:33:06 am;39,100;19,49;28,90;27,22;18,27;13,49;17,55
05/08/2026 10:33:06 am;39,150;19,49;28,91;27,23;18,27;13,49;17,55
05/08/2026 10:33:06 am;39,200;19,49;28,91;27,23;18,27;13,49;17,55
05/08/2026 10:33:06 am;39,250;19,49;28,92;27,24;18,27;13,48;17,55
05/08/2026 10:33:06 am;39,300;19,49;28,93;27,24;18,27;13,48;17,55
05/08/2026 10:33:06 am;39,350;19,49;28,93;27,25;18,27;13,48;17,55
05/08/2026 10:33:06 am;39,400;19,49;28,94;27,26;18,27;13,47;17,55
05/08/2026 10:33:06 am;39,450;19,49;28,94;27,26;18,27;13,47;17,55
05/08/2026 10:33:06 am;39,500;19,49;28,95;27,27;18,27;13,46;17,55
05/08/2026 10:33:06 am;39,550;19,49;28,95;27,27;18,27;13,46;17,55
05/08/2026 10:33:06 am;39,600;19,49;28,96;27,28;18,27;13,45;17,55
05/08/2026 10:33:06 am;39,650;19,49;28,97;27,28;18,27;13,45;17,55
05/08/2026 10:33:06 am;39,700;19,50;28,97;27,29;18,27;13,45;17,55
05/08/2026 10:33:06 am;39,750;19,50;28,98;27,30;18,27;13,44;17,55
05/08/2026 10:33:06 am;39,800;19,50;28,98;27,30;18,27;13,44;17,55
05/08/2026 10:33:06 am;39,850;19,50;28,99;27,31;18,27;13,43;17,55
05/08/2026 10:33:06 am;39,900;19,50;28,99;27,31;18,27;13,43;17,55
05/08/2026 10:33:06 am;39,950;19,50;29,00;27,32;18,27;13,43;17,55
05/08/2026 10:33:07 am;40,000;19,50;29,01;27,32;18,27;13,42;17,55
05/08/2026 10:33:07 am;40,050;19,50;29,02;27,33;18,27;13,42;17,55
05/08/2026 10:33:07 am;40,100;19,50;29,02;27,33;18,27;13,42;17,54
05/08/2026 10:33:07 am;40,150;19,50;29,03;27,34;18,27;13,41;17,54
05/08/2026 10:33:07 am;40,200;19,50;29,03;27,35;18,27;13,41;17,54
05/08/2026 10:33:07 am;40,250;19,50;29,04;27,36;18,27;13,40;17,54
05/08/2026 10:33:07 am;40,300;19,50;29,05;27,36;18,27;13,40;17,54
05/08/2026 10:33:07 am;40,350;19,51;29,05;27,37;18,27;13,40;17,54
05/08/2026 10:33:07 am;40,400;19,50;29,06;27,37;18,27;13,39;17,54
05/08/2026 10:33:07 am;40,450;19,51;29,07;27,38;18,27;13,39;17,54
05/08/2026 10:33:07 am;40,500;19,51;29,07;27,38;18,27;13,38;17,54
05/08/2026 10:33:07 am;40,550;19,51;29,08;27,39;18,27;13,38;17,54
05/08/2026 10:33:07 am;40,600;19,51;29,08;27,39;18,26;13,37;17,54
05/08/2026 10:33:07 am;40,650;19,51;29,09;27,39;18,27;13,37;17,54
05/08/2026 10:33:07 am;40,700;19,51;29,10;27,40;18,27;13,37;17,54
05/08/2026 10:33:07 am;40,750;19,51;29,10;27,41;18,27;13,37;17,54
05/08/2026 10:33:07 am;40,800;19,51;29,11;27,41;18,27;13,36;17,54
05/08/2026 10:33:07 am;40,850;19,51;29,11;27,42;18,27;13,36;17,54
05/08/2026 10:33:07 am;40,900;19,51;29,12;27,42;18,27;13,35;17,54
05/08/2026 10:33:07 am;40,950;19,51;29,13;27,42;18,26;13,35;17,53
05/08/2026 10:33:08 am;41,000;19,51;29,13;27,43;18,26;13,34;17,54
05/08/2026 10:33:08 am;41,050;19,51;29,14;27,44;18,27;13,34;17,53
05/08/2026 10:33:08 am;41,100;19,52;29,14;27,44;18,27;13,34;17,53
05/08/2026 10:33:08 am;41,150;19,52;29,15;27,44;18,26;13,34;17,53
05/08/2026 10:33:08 am;41,200;19,52;29,15;27,45;18,27;13,33;17,53
05/08/2026 10:33:08 am;41,250;19,52;29,16;27,45;18,26;13,33;17,53
05/08/2026 10:33:08 am;41,300;19,51;29,17;27,46;18,27;13,33;17,53
05/08/2026 10:33:08 am;41,350;19,52;29,17;27,46;18,27;13,32;17,53
05/08/2026 10:33:08 am;41,400;19,52;29,18;27,46;18,26;13,32;17,53
05/08/2026 10:33:08 am;41,450;19,52;29,18;27,47;18,26;13,32;17,53
05/08/2026 10:33:08 am;41,500;19,52;29,19;27,48;18,26;13,32;17,53
05/08/2026 10:33:08 am;41,550;19,52;29,19;27,48;18,26;13,31;17,53
05/08/2026 10:33:08 am;41,600;19,52;29,20;27,48;18,27;13,31;17,53
05/08/2026 10:33:08 am;41,650;19,52;29,20;27,49;18,26;13,30;17,53
05/08/2026 10:33:08 am;41,700;19,52;29,21;27,49;18,27;13,30;17,53
05/08/2026 10:33:08 am;41,750;19,52;29,21;27,50;18,26;13,30;17,53
05/08/2026 10:33:08 am;41,800;19,52;29,22;27,50;18,26;13,29;17,53
05/08/2026 10:33:08 am;41,850;19,52;29,22;27,51;18,26;13,29;17,53
05/08/2026 10:33:08 am;41,900;19,52;29,23;27,51;18,26;13,29;17,53
05/08/2026 10:33:08 am;41,950;19,52;29,23;27,52;18,26;13,29;17,53
05/08/2026 10:33:09 am;42,000;19,52;29,24;27,52;18,26;13,28;17,53
05/08/2026 10:33:09 am;42,050;19,53;29,24;27,52;18,26;13,28;17,53
05/08/2026 10:33:09 am;42,100;19,52;29,25;27,53;18,26;13,28;17,53
05/08/2026 10:33:09 am;42,150;19,53;29,25;27,53;18,26;13,27;17,53
05/08/2026 10:33:09 am;42,200;19,53;29,26;27,54;18,26;13,27;17,53
05/08/2026 10:33:09 am;42,250;19,53;29,26;27,54;18,26;13,26;17,53
05/08/2026 10:33:09 am;42,300;19,53;29,26;27,55;18,26;13,26;17,52
05/08/2026 10:33:09 am;42,350;19,53;29,27;27,55;18,26;13,26;17,52
05/08/2026 10:33:09 am;42,400;19,53;29,27;27,55;18,27;13,26;17,52
05/08/2026 10:33:09 am;42,450;19,53;29,27;27,56;18,26;13,26;17,52
05/08/2026 10:33:09 am;42,500;19,53;29,28;27,56;18,26;13,25;17,52
05/08/2026 10:33:09 am;42,550;19,53;29,28;27,56;18,26;13,25;17,52
05/08/2026 10:33:09 am;42,600;19,53;29,28;27,57;18,26;13,24;17,52
05/08/2026 10:33:09 am;42,650;19,53;29,28;27,57;18,26;13,24;17,52
05/08/2026 10:33:09 am;42,700;19,53;29,29;27,57;18,26;13,24;17,52
05/08/2026 10:33:09 am;42,750;19,53;29,29;27,58;18,26;13,24;17,52
05/08/2026 10:33:09 am;42,800;19,53;29,29;27,58;18,26;13,23;17,52
05/08/2026 10:33:09 am;42,850;19,53;29,29;27,58;18,26;13,23;17,52
05/08/2026 10:33:09 am;42,900;19,53;29,30;27,58;18,26;13,23;17,52
05/08/2026 10:33:09 am;42,950;19,53;29,30;27,59;18,26;13,22;17,52
05/08/2026 10:33:10 am;43,000;19,53;29,30;27,59;18,26;13,22;17,51
05/08/2026 10:33:10 am;43,050;19,53;29,30;27,59;18,26;13,22;17,51
05/08/2026 10:33:10 am;43,100;19,53;29,30;27,59;18,26;13,22;17,51
05/08/2026 10:33:10 am;43,150;19,53;29,31;27,60;18,26;13,21;17,51
05/08/2026 10:33:10 am;43,200;19,54;29,31;27,60;18,26;13,21;17,51
05/08/2026 10:33:10 am;43,250;19,53;29,31;27,60;18,26;13,21;17,51
05/08/2026 10:33:10 am;43,300;19,54;29,31;27,60;18,26;13,21;17,51
05/08/2026 10:33:10 am;43,350;19,53;29,31;27,61;18,26;13,20;17,51
05/08/2026 10:33:10 am;43,400;19,54;29,32;27,61;18,26;13,20;17,51
05/08/2026 10:33:10 am;43,450;19,53;29,32;27,61;18,26;13,19;17,51
05/08/2026 10:33:10 am;43,500;19,54;29,32;27,62;18,26;13,19;17,51
05/08/2026 10:33:10 am;43,550;19,54;29,33;27,62;18,26;13,19;17,51
05/08/2026 10:33:10 am;43,600;19,54;29,33;27,62;18,26;13,18;17,51
05/08/2026 10:33:10 am;43,650;19,54;29,33;27,62;18,26;13,18;17,50
05/08/2026 10:33:10 am;43,700;19,53;29,34;27,63;18,26;13,18;17,51
05/08/2026 10:33:10 am;43,750;19,54;29,34;27,63;18,26;13,18;17,51
05/08/2026 10:33:10 am;43,800;19,54;29,34;27,63;18,26;13,17;17,51
05/08/2026 10:33:10 am;43,850;19,54;29,34;27,64;18,26;13,17;17,50
05/08/2026 10:33:10 am;43,900;19,54;29,35;27,64;18,26;13,17;17,50
05/08/2026 10:33:10 am;43,950;19,54;29,35;27,64;18,26;13,17;17,50
05/08/2026 10:33:11 am;44,000;19,54;29,35;27,64;18,26;13,16;17,50
05/08/2026 10:33:11 am;44,050;19,54;29,36;27,64;18,26;13,16;17,50
05/08/2026 10:33:11 am;44,100;19,54;29,36;27,64;18,26;13,15;17,50
05/08/2026 10:33:11 am;44,150;19,54;29,36;27,64;18,26;13,15;17,50
05/08/2026 10:33:11 am;44,200;19,54;29,37;27,64;18,26;13,15;17,50
05/08/2026 10:33:11 am;44,250;19,54;29,37;27,64;18,26;13,15;17,50
05/08/2026 10:33:11 am;44,300;19,54;29,37;27,64;18,26;13,14;17,49
05/08/2026 10:33:11 am;44,350;19,54;29,38;27,65;18,26;13,14;17,49
05/08/2026 10:33:11 am;44,400;19,54;29,38;27,65;18,26;13,14;17,49
05/08/2026 10:33:11 am;44,450;19,54;29,38;27,65;18,26;13,14;17,49
05/08/2026 10:33:11 am;44,500;19,54;29,39;27,65;18,26;13,13;17,49
05/08/2026 10:33:11 am;44,550;19,54;29,39;27,65;18,26;13,13;17,49
05/08/2026 10:33:11 am;44,600;19,54;29,39;27,66;18,26;13,13;17,49
05/08/2026 10:33:11 am;44,650;19,54;29,40;27,66;18,26;13,13;17,49
05/08/2026 10:33:11 am;44,700;19,54;29,40;27,66;18,26;13,12;17,49
05/08/2026 10:33:11 am;44,750;19,54;29,40;27,66;18,26;13,12;17,49
05/08/2026 10:33:11 am;44,800;19,55;29,41;27,67;18,26;13,12;17,49
05/08/2026 10:33:11 am;44,850;19,54;29,42;27,67;18,26;13,12;17,49
05/08/2026 10:33:11 am;44,900;19,55;29,41;27,67;18,26;13,11;17,49
05/08/2026 10:33:11 am;44,950;19,54;29,42;27,67;18,26;13,11;17,49
05/08/2026 10:33:12 am;45,000;19,54;29,42;27,67;18,26;13,11;17,49
05/08/2026 10:33:12 am;45,050;19,55;29,42;27,67;18,26;13,11;17,49
05/08/2026 10:33:12 am;45,100;19,55;29,43;27,67;18,26;13,10;17,48
05/08/2026 10:33:12 am;45,150;19,54;29,43;27,68;18,26;13,10;17,48
05/08/2026 10:33:12 am;45,200;19,55;29,44;27,67;18,26;13,10;17,48
05/08/2026 10:33:12 am;45,250;19,55;29,43;27,68;18,26;13,10;17,48
05/08/2026 10:33:12 am;45,300;19,54;29,44;27,68;18,26;13,09;17,48
05/08/2026 10:33:12 am;45,350;19,55;29,44;27,68;18,26;13,09;17,48
05/08/2026 10:33:12 am;45,400;19,55;29,44;27,68;18,26;13,09;17,48
05/08/2026 10:33:12 am;45,450;19,54;29,44;27,68;18,26;13,09;17,48
05/08/2026 10:33:12 am;45,500;19,55;29,44;27,68;18,26;13,09;17,48
05/08/2026 10:33:12 am;45,550;19,55;29,45;27,68;18,26;13,08;17,48
05/08/2026 10:33:12 am;45,600;19,55;29,45;27,68;18,26;13,08;17,48
05/08/2026 10:33:12 am;45,650;19,55;29,45;27,68;18,26;13,08;17,48
05/08/2026 10:33:12 am;45,700;19,55;29,45;27,68;18,26;13,07;17,47
05/08/2026 10:33:12 am;45,750;19,55;29,45;27,68;18,26;13,07;17,47
05/08/2026 10:33:12 am;45,800;19,55;29,45;27,68;18,26;13,07;17,47
05/08/2026 10:33:12 am;45,850;19,55;29,45;27,69;18,26;13,07;17,47
05/08/2026 10:33:12 am;45,900;19,55;29,45;27,69;18,25;13,06;17,47
05/08/2026 10:33:12 am;45,950;19,55;29,45;27,69;18,26;13,06;17,47
05/08/2026 10:33:13 am;46,000;19,55;29,45;27,69;18,26;13,06;17,47
05/08/2026 10:33:13 am;46,050;19,55;29,46;27,70;18,26;13,06;17,47
05/08/2026 10:33:13 am;46,100;19,55;29,46;27,70;18,26;13,06;17,47
05/08/2026 10:33:13 am;46,150;19,55;29,46;27,70;18,26;13,06;17,47
05/08/2026 10:33:13 am;46,200;19,55;29,46;27,71;18,25;13,05;17,47
05/08/2026 10:33:13 am;46,250;19,55;29,46;27,71;18,25;13,05;17,47
05/08/2026 10:33:13 am;46,300;19,55;29,46;27,71;18,26;13,05;17,46
05/08/2026 10:33:13 am;46,350;19,55;29,46;27,72;18,25;13,05;17,46
05/08/2026 10:33:13 am;46,400;19,55;29,46;27,72;18,25;13,04;17,46
05/08/2026 10:33:13 am;46,450;19,55;29,47;27,73;18,26;13,04;17,46
05/08/2026 10:33:13 am;46,500;19,55;29,47;27,73;18,26;13,03;17,46
05/08/2026 10:33:13 am;46,550;19,55;29,47;27,74;18,26;13,03;17,46
05/08/2026 10:33:13 am;46,600;19,55;29,47;27,74;18,26;13,03;17,46
05/08/2026 10:33:13 am;46,650;19,55;29,47;27,75;18,26;13,02;17,46
05/08/2026 10:33:13 am;46,700;19,55;29,47;27,75;18,25;13,02;17,46
05/08/2026 10:33:13 am;46,750;19,55;29,47;27,76;18,25;13,02;17,46
05/08/2026 10:33:13 am;46,800;19,55;29,48;27,76;18,26;13,02;17,45
05/08/2026 10:33:13 am;46,850;19,55;29,48;27,77;18,25;13,02;17,46
05/08/2026 10:33:13 am;46,900;19,55;29,48;27,77;18,26;13,01;17,45
05/08/2026 10:33:13 am;46,950;19,55;29,48;27,77;18,25;13,01;17,45
05/08/2026 10:33:14 am;47,000;19,55;29,48;27,78;18,26;13,01;17,45
05/08/2026 10:33:14 am;47,050;19,55;29,49;27,78;18,25;13,01;17,46
05/08/2026 10:33:14 am;47,100;19,55;29,49;27,78;18,25;13,01;17,45
05/08/2026 10:33:14 am;47,150;19,55;29,49;27,78;18,25;13,01;17,46
05/08/2026 10:33:14 am;47,200;19,55;29,49;27,79;18,26;13,00;17,45
05/08/2026 10:33:14 am;47,250;19,55;29,50;27,79;18,26;13,00;17,45
05/08/2026 10:33:14 am;47,300;19,55;29,50;27,79;18,26;13,00;17,45
05/08/2026 10:33:14 am;47,350;19,56;29,50;27,79;18,25;12,99;17,45
05/08/2026 10:33:14 am;47,400;19,56;29,51;27,80;18,25;12,99;17,45
05/08/2026 10:33:14 am;47,450;19,56;29,51;27,80;18,25;12,99;17,45
05/08/2026 10:33:14 am;47,500;19,56;29,51;27,80;18,25;12,99;17,45
05/08/2026 10:33:14 am;47,550;19,56;29,51;27,80;18,25;12,99;17,45
05/08/2026 10:33:14 am;47,600;19,56;29,52;27,80;18,25;12,98;17,45
05/08/2026 10:33:14 am;47,650;19,55;29,52;27,80;18,25;12,98;17,45
05/08/2026 10:33:14 am;47,700;19,56;29,53;27,80;18,25;12,98;17,45
05/08/2026 10:33:14 am;47,750;19,56;29,53;27,80;18,25;12,98;17,45
05/08/2026 10:33:14 am;47,800;19,55;29,54;27,80;18,25;12,97;17,45
05/08/2026 10:33:14 am;47,850;19,56;29,54;27,80;18,25;12,97;17,45
05/08/2026 10:33:14 am;47,900;19,56;29,54;27,80;18,25;12,97;17,44
05/08/2026 10:33:14 am;47,950;19,56;29,54;27,80;18,25;12,97;17,44
05/08/2026 10:33:15 am;48,000;19,56;29,55;27,80;18,25;12,97;17,44
05/08/2026 10:33:15 am;48,050;19,56;29,55;27,80;18,25;12,96;17,44
05/08/2026 10:33:15 am;48,100;19,56;29,55;27,80;18,25;12,96;17,44
05/08/2026 10:33:15 am;48,150;19,56;29,56;27,80;18,25;12,96;17,44
05/08/2026 10:33:15 am;48,200;19,56;29,56;27,80;18,25;12,96;17,44
05/08/2026 10:33:15 am;48,250;19,56;29,57;27,80;18,25;12,96;17,44
05/08/2026 10:33:15 am;48,300;19,56;29,57;27,80;18,25;12,96;17,44
05/08/2026 10:33:15 am;48,350;19,56;29,57;27,80;18,25;12,95;17,44
05/08/2026 10:33:15 am;48,400;19,56;29,58;27,80;18,25;12,95;17,44
05/08/2026 10:33:15 am;48,450;19,56;29,58;27,80;18,25;12,95;17,44
05/08/2026 10:33:15 am;48,500;19,56;29,58;27,80;18,25;12,95;17,44
05/08/2026 10:33:15 am;48,550;19,56;29,59;27,79;18,25;12,95;17,44
05/08/2026 10:33:15 am;48,600;19,56;29,59;27,79;18,25;12,94;17,44
05/08/2026 10:33:15 am;48,650;19,56;29,59;27,79;18,25;12,94;17,44
05/08/2026 10:33:15 am;48,700;19,56;29,60;27,79;18,25;12,94;17,44
05/08/2026 10:33:15 am;48,750;19,56;29,60;27,79;18,25;12,94;17,44
05/08/2026 10:33:15 am;48,800;19,56;29,61;27,79;18,25;12,94;17,44
05/08/2026 10:33:15 am;48,850;19,56;29,61;27,78;18,25;12,93;17,44
05/08/2026 10:33:15 am;48,900;19,56;29,62;27,78;18,25;12,93;17,44
05/08/2026 10:33:15 am;48,950;19,56;29,62;27,78;18,25;12,93;17,43
05/08/2026 10:33:16 am;49,000;19,56;29,63;27,78;18,25;12,93;17,43
05/08/2026 10:33:16 am;49,050;19,56;29,63;27,78;18,25;12,93;17,43
05/08/2026 10:33:16 am;49,100;19,56;29,63;27,78;18,25;12,93;17,43
05/08/2026 10:33:16 am;49,150;19,56;29,64;27,78;18,25;12,93;17,43
05/08/2026 10:33:16 am;49,200;19,56;29,64;27,78;18,25;12,93;17,43
05/08/2026 10:33:16 am;49,250;19,57;29,65;27,77;18,25;12,92;17,43
05/08/2026 10:33:16 am;49,300;19,56;29,66;27,77;18,25;12,92;17,43
05/08/2026 10:33:16 am;49,350;19,56;29,66;27,77;18,25;12,92;17,43
05/08/2026 10:33:16 am;49,400;19,56;29,66;27,77;18,25;12,92;17,43
05/08/2026 10:33:16 am;49,450;19,57;29,67;27,77;18,25;12,91;17,43
05/08/2026 10:33:16 am;49,500;19,57;29,68;27,77;18,25;12,92;17,43
05/08/2026 10:33:16 am;49,550;19,57;29,68;27,77;18,25;12,91;17,43
05/08/2026 10:33:16 am;49,600;19,57;29,69;27,77;18,25;12,91;17,43
05/08/2026 10:33:16 am;49,650;19,57;29,69;27,77;18,25;12,91;17,43
05/08/2026 10:33:16 am;49,700;19,57;29,70;27,77;18,25;12,91;17,43
05/08/2026 10:33:16 am;49,750;19,57;29,70;27,77;18,24;12,91;17,43
05/08/2026 10:33:16 am;49,800;19,57;29,71;27,76;18,25;12,91;17,43
05/08/2026 10:33:16 am;49,850;19,57;29,71;27,76;18,25;12,90;17,43
05/08/2026 10:33:16 am;49,900;19,57;29,72;27,76;18,25;12,90;17,43
05/08/2026 10:33:16 am;49,950;19,57;29,72;27,76;18,25;12,90;17,43
05/08/2026 10:33:17 am;50,000;19,57;29,73;27,76;18,25;12,90;17,43
05/08/2026 10:33:17 am;50,050;19,57;29,73;27,76;18,25;12,90;17,43
05/08/2026 10:33:17 am;50,100;19,57;29,74;27,76;18,24;12,90;17,43
05/08/2026 10:33:17 am;50,150;19,57;29,74;27,76;18,24;12,89;17,43
05/08/2026 10:33:17 am;50,200;19,57;29,75;27,76;18,25;12,89;17,43
05/08/2026 10:33:17 am;50,250;19,57;29,76;27,76;18,25;12,89;17,43
05/08/2026 10:33:17 am;50,300;19,57;29,76;27,76;18,25;12,89;17,43
05/08/2026 10:33:17 am;50,350;19,57;29,77;27,76;18,25;12,89;17,43
05/08/2026 10:33:17 am;50,400;19,57;29,77;27,75;18,24;12,88;17,43
05/08/2026 10:33:17 am;50,450;19,57;29,78;27,75;18,25;12,88;17,43
05/08/2026 10:33:17 am;50,500;19,57;29,78;27,75;18,24;12,88;17,43
05/08/2026 10:33:17 am;50,550;19,57;29,79;27,75;18,24;12,88;17,43
05/08/2026 10:33:17 am;50,600;19,58;29,80;27,75;18,25;12,88;17,43
05/08/2026 10:33:17 am;50,650;19,58;29,80;27,75;18,25;12,88;17,43
05/08/2026 10:33:17 am;50,700;19,57;29,81;27,75;18,24;12,88;17,43
05/08/2026 10:33:17 am;50,750;19,58;29,82;27,74;18,24;12,88;17,44
05/08/2026 10:33:17 am;50,800;19,58;29,82;27,74;18,24;12,87;17,43
05/08/2026 10:33:17 am;50,850;19,57;29,83;27,74;18,25;12,87;17,43
05/08/2026 10:33:17 am;50,900;19,58;29,84;27,74;18,24;12,87;17,43
05/08/2026 10:33:17 am;50,950;19,58;29,84;27,74;18,24;12,87;17,43
05/08/2026 10:33:18 am;51,000;19,58;29,85;27,74;18,24;12,87;17,43
05/08/2026 10:33:18 am;51,050;19,58;29,86;27,74;18,24;12,87;17,44
05/08/2026 10:33:18 am;51,100;19,58;29,86;27,74;18,24;12,87;17,43
05/08/2026 10:33:18 am;51,150;19,58;29,87;27,73;18,24;12,86;17,44
05/08/2026 10:33:18 am;51,200;19,58;29,88;27,73;18,24;12,86;17,43
05/08/2026 10:33:18 am;51,250;19,58;29,88;27,73;18,24;12,86;17,43
05/08/2026 10:33:18 am;51,300;19,58;29,89;27,73;18,24;12,86;17,43
05/08/2026 10:33:18 am;51,350;19,58;29,89;27,73;18,24;12,86;17,43
05/08/2026 10:33:18 am;51,400;19,58;29,90;27,73;18,24;12,86;17,43
05/08/2026 10:33:18 am;51,450;19,58;29,91;27,73;18,24;12,86;17,43
05/08/2026 10:33:18 am;51,500;19,58;29,91;27,73;18,24;12,85;17,43
05/08/2026 10:33:18 am;51,550;19,58;29,92;27,73;18,24;12,85;17,44
05/08/2026 10:33:18 am;51,600;19,58;29,93;27,73;18,24;12,85;17,43
05/08/2026 10:33:18 am;51,650;19,58;29,93;27,73;18,24;12,85;17,43
05/08/2026 10:33:18 am;51,700;19,58;29,94;27,73;18,24;12,85;17,43
05/08/2026 10:33:18 am;51,750;19,59;29,95;27,73;18,24;12,84;17,43
05/08/2026 10:33:18 am;51,800;19,58;29,95;27,73;18,24;12,84;17,43
05/08/2026 10:33:18 am;51,850;19,58;29,96;27,73;18,24;12,84;17,43
05/08/2026 10:33:18 am;51,900;19,59;29,97;27,73;18,24;12,84;17,43
05/08/2026 10:33:18 am;51,950;19,59;29,97;27,73;18,24;12,84;17,43
